userId,courseId,title,proficiency_level,updated_year,updated_month,updated_day
158,7,Go: A Comprehensive Guide,Advanced,2022,8,24
158,8,Building Web Applications with Django,Beginner,2024,9,26
158,16,Machine Learning with Python,Intermediate,2022,2,3
158,16,Machine Learning with Python,Intermediate,2022,1,19
158,18,DBT: Transforming Data in the Warehouse,Beginner,2024,4,24
158,18,DBT: Transforming Data in the Warehouse,Beginner,2024,5,22
158,22,Data Structures and Algorithms in Java,Beginner,2022,7,30
158,23,Cloud Security: Best Practices for IT,Beginner,2023,9,22
158,25,IT Project Management Fundamentals,Advanced,2023,2,1
158,27,Cybersecurity Essentials for IT Professionals,Advanced,2022,1,15
159,13,TypeScript for Large Applications,Intermediate,2023,5,7
159,23,Cloud Security: Best Practices for IT,Beginner,2023,9,16
159,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,12
159,29,Talent Management Strategies in the Digital Age,Beginner,2023,5,26
160,3,SQL for Data Management,Advanced,2024,5,31
160,5,Advanced C# Techniques,Advanced,2021,2,24
160,7,Go: A Comprehensive Guide,Advanced,2022,8,24
160,9,HTML & CSS: The Complete Guide,Intermediate,2020,4,19
160,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2022,1,7
160,16,Machine Learning with Python,Intermediate,2020,5,29
160,20,Azure Cloud Fundamentals,Beginner,2021,11,2
160,25,IT Project Management Fundamentals,Advanced,2023,2,19
160,25,IT Project Management Fundamentals,Advanced,2023,2,20
160,26,Agile Methodologies for HR and IT,Advanced,2023,12,4
160,28,Effective Communication in HR,Advanced,2024,1,3
161,3,SQL for Data Management,Advanced,2024,5,10
161,6,C++ for Game Development,Intermediate,2024,2,13
161,10,JavaScript Fundamentals,Intermediate,2024,7,10
161,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2023,9,9
161,14,Python for Data Analysis,Beginner,2023,9,11
161,15,DevOps Fundamentals: Continuous Integration & Delivery,Intermediate,2023,10,1
161,15,DevOps Fundamentals: Continuous Integration & Delivery,Intermediate,2023,9,18
161,20,Azure Cloud Fundamentals,Beginner,2023,9,19
161,22,Data Structures and Algorithms in Java,Beginner,2023,10,3
161,23,Cloud Security: Best Practices for IT,Beginner,2023,10,16
161,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,10,3
161,26,Agile Methodologies for HR and IT,Advanced,2023,11,30
161,28,Effective Communication in HR,Advanced,2024,1,19
162,1,Java Programming Essentials,Beginner,2020,7,1
162,4,C Programming for Beginners,Beginner,2021,10,9
162,8,Building Web Applications with Django,Beginner,2024,10,5
162,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2022,1,5
162,17,Data Analysis Techniques for Business Insights,Beginner,2020,6,7
163,1,Java Programming Essentials,Beginner,2020,6,1
163,9,HTML & CSS: The Complete Guide,Intermediate,2020,4,17
163,14,Python for Data Analysis,Beginner,2022,5,8
163,15,DevOps Fundamentals: Continuous Integration & Delivery,Intermediate,2021,12,18
163,16,Machine Learning with Python,Intermediate,2020,5,27
163,17,Data Analysis Techniques for Business Insights,Beginner,2020,4,10
163,23,Cloud Security: Best Practices for IT,Beginner,2023,9,22
163,28,Effective Communication in HR,Advanced,2024,1,2
164,1,Java Programming Essentials,Beginner,2020,11,22
164,3,SQL for Data Management,Advanced,2024,5,10
164,5,Advanced C# Techniques,Advanced,2021,2,24
164,5,Advanced C# Techniques,Advanced,2021,3,16
164,9,HTML & CSS: The Complete Guide,Intermediate,2020,10,29
164,9,HTML & CSS: The Complete Guide,Intermediate,2020,11,18
164,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2021,12,26
164,17,Data Analysis Techniques for Business Insights,Beginner,2020,10,31
164,20,Azure Cloud Fundamentals,Beginner,2021,11,12
164,21,Power BI for Data Visualization,Advanced,2021,4,7
164,23,Cloud Security: Best Practices for IT,Beginner,2023,9,16
164,23,Cloud Security: Best Practices for IT,Beginner,2023,9,30
164,25,IT Project Management Fundamentals,Advanced,2023,2,4
164,28,Effective Communication in HR,Advanced,2024,1,7
164,30,Building a Diverse Workplace Culture,Intermediate,2021,2,23
165,4,C Programming for Beginners,Beginner,2021,10,19
165,7,Go: A Comprehensive Guide,Advanced,2022,8,24
165,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2022,1,1
165,13,TypeScript for Large Applications,Intermediate,2020,7,14
165,13,TypeScript for Large Applications,Intermediate,2020,7,14
165,17,Data Analysis Techniques for Business Insights,Beginner,2020,4,14
165,26,Agile Methodologies for HR and IT,Advanced,2024,1,26
165,30,Building a Diverse Workplace Culture,Intermediate,2021,2,13
166,3,SQL for Data Management,Advanced,2024,6,24
166,5,Advanced C# Techniques,Advanced,2023,12,22
166,11,Node.js for Scalable Network Applications,Advanced,2023,12,11
166,15,DevOps Fundamentals: Continuous Integration & Delivery,Intermediate,2023,12,17
166,20,Azure Cloud Fundamentals,Beginner,2024,1,5
166,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,12,24
166,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,12,27
166,30,Building a Diverse Workplace Culture,Intermediate,2023,12,23
167,2,Mastering Java Swing for Desktop Applications,Beginner,2020,10,6
167,3,SQL for Data Management,Advanced,2024,5,13
167,5,Advanced C# Techniques,Advanced,2021,3,28
167,26,Agile Methodologies for HR and IT,Advanced,2023,12,7
168,5,Advanced C# Techniques,Advanced,2021,4,17
168,8,Building Web Applications with Django,Beginner,2024,9,26
168,9,HTML & CSS: The Complete Guide,Intermediate,2020,3,22
168,10,JavaScript Fundamentals,Intermediate,2024,7,22
168,10,JavaScript Fundamentals,Intermediate,2024,8,11
168,16,Machine Learning with Python,Intermediate,2020,5,27
168,19,Snowflake Essentials: Data Warehousing,Intermediate,2022,10,1
168,23,Cloud Security: Best Practices for IT,Beginner,2023,10,10
168,26,Agile Methodologies for HR and IT,Advanced,2023,11,23
168,28,Effective Communication in HR,Advanced,2024,1,2
169,1,Java Programming Essentials,Beginner,2023,10,7
169,5,Advanced C# Techniques,Advanced,2023,10,23
169,5,Advanced C# Techniques,Advanced,2023,10,24
169,8,Building Web Applications with Django,Beginner,2024,9,28
169,10,JavaScript Fundamentals,Intermediate,2024,7,26
169,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2023,10,24
169,19,Snowflake Essentials: Data Warehousing,Intermediate,2023,10,13
169,20,Azure Cloud Fundamentals,Beginner,2023,10,18
169,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,10,27
170,4,C Programming for Beginners,Beginner,2024,9,22
170,6,C++ for Game Development,Intermediate,2024,9,28
170,9,HTML & CSS: The Complete Guide,Intermediate,2024,10,1
170,11,Node.js for Scalable Network Applications,Advanced,2024,9,9
170,13,TypeScript for Large Applications,Intermediate,2024,9,16
170,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2024,9,15
170,25,IT Project Management Fundamentals,Advanced,2024,9,30
170,25,IT Project Management Fundamentals,Advanced,2024,10,2
170,28,Effective Communication in HR,Advanced,2024,9,22
170,29,Talent Management Strategies in the Digital Age,Beginner,2024,10,8
171,9,HTML & CSS: The Complete Guide,Intermediate,2022,8,25
171,9,HTML & CSS: The Complete Guide,Intermediate,2022,9,17
171,16,Machine Learning with Python,Intermediate,2022,8,25
171,19,Snowflake Essentials: Data Warehousing,Intermediate,2022,10,1
171,29,Talent Management Strategies in the Digital Age,Beginner,2022,9,9
172,3,SQL for Data Management,Advanced,2024,5,10
172,3,SQL for Data Management,Advanced,2024,6,23
172,4,C Programming for Beginners,Beginner,2021,10,21
172,9,HTML & CSS: The Complete Guide,Intermediate,2020,4,3
172,9,HTML & CSS: The Complete Guide,Intermediate,2020,4,24
172,10,JavaScript Fundamentals,Intermediate,2024,7,19
172,11,Node.js for Scalable Network Applications,Advanced,2022,11,27
172,15,DevOps Fundamentals: Continuous Integration & Delivery,Intermediate,2021,12,18
172,15,DevOps Fundamentals: Continuous Integration & Delivery,Intermediate,2022,1,19
172,25,IT Project Management Fundamentals,Advanced,2023,1,23
172,25,IT Project Management Fundamentals,Advanced,2023,3,12
172,28,Effective Communication in HR,Advanced,2024,1,7
172,28,Effective Communication in HR,Advanced,2024,1,30
173,9,HTML & CSS: The Complete Guide,Intermediate,2020,3,16
173,9,HTML & CSS: The Complete Guide,Intermediate,2020,3,18
173,10,JavaScript Fundamentals,Intermediate,2024,7,24
173,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2021,12,14
173,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2022,1,13
173,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2022,2,6
173,16,Machine Learning with Python,Intermediate,2020,6,4
173,18,DBT: Transforming Data in the Warehouse,Beginner,2024,5,6
173,22,Data Structures and Algorithms in Java,Beginner,2022,8,6
173,29,Talent Management Strategies in the Digital Age,Beginner,2022,8,13
174,2,Mastering Java Swing for Desktop Applications,Beginner,2021,10,10
174,5,Advanced C# Techniques,Advanced,2021,9,25
174,5,Advanced C# Techniques,Advanced,2021,10,5
174,8,Building Web Applications with Django,Beginner,2024,9,26
174,18,DBT: Transforming Data in the Warehouse,Beginner,2024,4,24
174,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,12
174,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,24
175,1,Java Programming Essentials,Beginner,2024,7,29
175,2,Mastering Java Swing for Desktop Applications,Beginner,2024,7,29
175,11,Node.js for Scalable Network Applications,Advanced,2024,8,8
175,16,Machine Learning with Python,Intermediate,2024,8,12
175,16,Machine Learning with Python,Intermediate,2024,8,1
175,23,Cloud Security: Best Practices for IT,Beginner,2024,7,27
175,25,IT Project Management Fundamentals,Advanced,2024,8,15
176,1,Java Programming Essentials,Beginner,2023,7,16
176,2,Mastering Java Swing for Desktop Applications,Beginner,2023,6,26
176,9,HTML & CSS: The Complete Guide,Intermediate,2023,6,19
176,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2023,7,7
176,13,TypeScript for Large Applications,Intermediate,2023,7,10
176,16,Machine Learning with Python,Intermediate,2023,6,21
176,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,19
177,1,Java Programming Essentials,Beginner,2022,9,11
177,1,Java Programming Essentials,Beginner,2022,9,7
177,8,Building Web Applications with Django,Beginner,2024,9,26
177,10,JavaScript Fundamentals,Intermediate,2024,7,10
177,13,TypeScript for Large Applications,Intermediate,2022,9,3
177,16,Machine Learning with Python,Intermediate,2022,9,10
177,17,Data Analysis Techniques for Business Insights,Beginner,2022,8,31
177,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,12
178,5,Advanced C# Techniques,Advanced,2021,3,3
178,9,HTML & CSS: The Complete Guide,Intermediate,2020,3,16
178,9,HTML & CSS: The Complete Guide,Intermediate,2020,4,17
178,13,TypeScript for Large Applications,Intermediate,2020,7,20
178,19,Snowflake Essentials: Data Warehousing,Intermediate,2022,10,16
178,23,Cloud Security: Best Practices for IT,Beginner,2023,11,23
179,1,Java Programming Essentials,Beginner,2020,10,26
179,3,SQL for Data Management,Advanced,2024,5,13
179,6,C++ for Game Development,Intermediate,2024,1,4
179,8,Building Web Applications with Django,Beginner,2024,9,26
179,14,Python for Data Analysis,Beginner,2022,4,14
179,14,Python for Data Analysis,Beginner,2022,5,1
179,17,Data Analysis Techniques for Business Insights,Beginner,2020,11,20
179,21,Power BI for Data Visualization,Advanced,2021,4,14
179,23,Cloud Security: Best Practices for IT,Beginner,2023,9,16
180,1,Java Programming Essentials,Beginner,2023,5,2
180,4,C Programming for Beginners,Beginner,2023,5,6
180,5,Advanced C# Techniques,Advanced,2023,5,7
180,6,C++ for Game Development,Intermediate,2024,1,8
180,9,HTML & CSS: The Complete Guide,Intermediate,2023,5,24
180,18,DBT: Transforming Data in the Warehouse,Beginner,2024,5,10
180,22,Data Structures and Algorithms in Java,Beginner,2023,5,8
180,27,Cybersecurity Essentials for IT Professionals,Advanced,2023,5,20
180,28,Effective Communication in HR,Advanced,2024,1,2
180,28,Effective Communication in HR,Advanced,2024,1,10
180,29,Talent Management Strategies in the Digital Age,Beginner,2023,4,30
181,1,Java Programming Essentials,Beginner,2022,8,18
181,3,SQL for Data Management,Advanced,2024,6,27
181,4,C Programming for Beginners,Beginner,2022,8,7
181,5,Advanced C# Techniques,Advanced,2022,8,10
181,6,C++ for Game Development,Intermediate,2024,1,10
181,11,Node.js for Scalable Network Applications,Advanced,2022,12,2
181,21,Power BI for Data Visualization,Advanced,2022,8,19
181,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,14
181,28,Effective Communication in HR,Advanced,2024,1,9
181,28,Effective Communication in HR,Advanced,2024,2,3
181,28,Effective Communication in HR,Advanced,2024,3,2
181,30,Building a Diverse Workplace Culture,Intermediate,2022,8,12
182,1,Java Programming Essentials,Beginner,2023,7,23
182,1,Java Programming Essentials,Beginner,2023,7,10
182,2,Mastering Java Swing for Desktop Applications,Beginner,2023,8,1
182,4,C Programming for Beginners,Beginner,2023,8,6
182,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2023,8,8
182,20,Azure Cloud Fundamentals,Beginner,2023,7,27
182,22,Data Structures and Algorithms in Java,Beginner,2023,7,25
182,23,Cloud Security: Best Practices for IT,Beginner,2023,10,25
182,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,8,3
183,15,DevOps Fundamentals: Continuous Integration & Delivery,Intermediate,2023,3,6
183,17,Data Analysis Techniques for Business Insights,Beginner,2023,3,19
183,25,IT Project Management Fundamentals,Advanced,2023,3,22
183,27,Cybersecurity Essentials for IT Professionals,Advanced,2023,3,30
184,9,HTML & CSS: The Complete Guide,Intermediate,2020,3,25
184,9,HTML & CSS: The Complete Guide,Intermediate,2020,4,19
184,9,HTML & CSS: The Complete Guide,Intermediate,2020,3,25
184,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2021,12,8
184,17,Data Analysis Techniques for Business Insights,Beginner,2020,4,13
184,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,12
184,26,Agile Methodologies for HR and IT,Advanced,2023,11,23
184,26,Agile Methodologies for HR and IT,Advanced,2023,11,27
184,28,Effective Communication in HR,Advanced,2024,1,2
185,4,C Programming for Beginners,Beginner,2023,6,29
185,7,Go: A Comprehensive Guide,Advanced,2023,7,7
185,9,HTML & CSS: The Complete Guide,Intermediate,2023,6,23
185,16,Machine Learning with Python,Intermediate,2023,6,22
185,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,28
185,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,9,10
185,25,IT Project Management Fundamentals,Advanced,2023,6,19
185,29,Talent Management Strategies in the Digital Age,Beginner,2023,7,2
185,29,Talent Management Strategies in the Digital Age,Beginner,2023,6,27
186,2,Mastering Java Swing for Desktop Applications,Beginner,2023,3,6
186,4,C Programming for Beginners,Beginner,2023,2,25
186,13,TypeScript for Large Applications,Intermediate,2023,2,22
186,16,Machine Learning with Python,Intermediate,2023,2,26
186,18,DBT: Transforming Data in the Warehouse,Beginner,2024,4,24
186,19,Snowflake Essentials: Data Warehousing,Intermediate,2023,3,6
186,26,Agile Methodologies for HR and IT,Advanced,2023,12,11
186,28,Effective Communication in HR,Advanced,2024,1,2
187,3,SQL for Data Management,Advanced,2024,5,10
187,7,Go: A Comprehensive Guide,Advanced,2022,8,24
187,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2021,12,8
187,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,8,23
188,1,Java Programming Essentials,Beginner,2020,5,24
188,1,Java Programming Essentials,Beginner,2020,6,11
188,6,C++ for Game Development,Intermediate,2024,1,4
188,13,TypeScript for Large Applications,Intermediate,2020,7,2
188,16,Machine Learning with Python,Intermediate,2020,5,27
188,16,Machine Learning with Python,Intermediate,2020,7,23
188,17,Data Analysis Techniques for Business Insights,Beginner,2020,3,6
188,18,DBT: Transforming Data in the Warehouse,Beginner,2024,4,24
188,18,DBT: Transforming Data in the Warehouse,Beginner,2024,6,8
188,21,Power BI for Data Visualization,Advanced,2021,4,1
188,22,Data Structures and Algorithms in Java,Beginner,2022,9,14
188,26,Agile Methodologies for HR and IT,Advanced,2023,11,29
189,5,Advanced C# Techniques,Advanced,2024,8,30
189,7,Go: A Comprehensive Guide,Advanced,2024,8,8
189,10,JavaScript Fundamentals,Intermediate,2024,9,1
189,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2024,8,5
190,1,Java Programming Essentials,Beginner,2020,4,18
190,1,Java Programming Essentials,Beginner,2020,5,8
190,2,Mastering Java Swing for Desktop Applications,Beginner,2020,11,11
190,8,Building Web Applications with Django,Beginner,2024,9,26
190,9,HTML & CSS: The Complete Guide,Intermediate,2020,3,16
190,16,Machine Learning with Python,Intermediate,2020,5,27
190,16,Machine Learning with Python,Intermediate,2020,6,13
190,16,Machine Learning with Python,Intermediate,2020,8,7
190,22,Data Structures and Algorithms in Java,Beginner,2022,8,14
190,25,IT Project Management Fundamentals,Advanced,2023,2,4
191,1,Java Programming Essentials,Beginner,2020,5,2
191,3,SQL for Data Management,Advanced,2024,5,16
191,4,C Programming for Beginners,Beginner,2021,10,7
191,13,TypeScript for Large Applications,Intermediate,2020,8,11
191,16,Machine Learning with Python,Intermediate,2020,5,27
191,18,DBT: Transforming Data in the Warehouse,Beginner,2024,4,29
191,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,12
191,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,24
191,26,Agile Methodologies for HR and IT,Advanced,2023,12,11
192,1,Java Programming Essentials,Beginner,2022,10,31
192,1,Java Programming Essentials,Beginner,2022,11,18
192,16,Machine Learning with Python,Intermediate,2022,10,25
192,17,Data Analysis Techniques for Business Insights,Beginner,2022,11,6
192,26,Agile Methodologies for HR and IT,Advanced,2023,11,23
192,27,Cybersecurity Essentials for IT Professionals,Advanced,2022,11,13
192,28,Effective Communication in HR,Advanced,2024,1,6
193,1,Java Programming Essentials,Beginner,2020,4,18
193,5,Advanced C# Techniques,Advanced,2021,2,24
193,6,C++ for Game Development,Intermediate,2024,2,7
193,6,C++ for Game Development,Intermediate,2024,2,3
193,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2021,12,24
193,20,Azure Cloud Fundamentals,Beginner,2021,11,2
193,21,Power BI for Data Visualization,Advanced,2021,3,27
193,28,Effective Communication in HR,Advanced,2024,1,13
194,3,SQL for Data Management,Advanced,2024,9,25
194,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2024,10,8
194,23,Cloud Security: Best Practices for IT,Beginner,2024,9,27
194,23,Cloud Security: Best Practices for IT,Beginner,2024,9,29
194,26,Agile Methodologies for HR and IT,Advanced,2024,9,29
194,26,Agile Methodologies for HR and IT,Advanced,2024,10,2
195,1,Java Programming Essentials,Beginner,2020,7,26
195,1,Java Programming Essentials,Beginner,2020,7,1
195,5,Advanced C# Techniques,Advanced,2021,4,5
195,7,Go: A Comprehensive Guide,Advanced,2022,8,24
195,9,HTML & CSS: The Complete Guide,Intermediate,2020,7,19
195,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2022,2,6
195,13,TypeScript for Large Applications,Intermediate,2020,7,20
195,16,Machine Learning with Python,Intermediate,2020,7,10
195,17,Data Analysis Techniques for Business Insights,Beginner,2020,6,28
195,19,Snowflake Essentials: Data Warehousing,Intermediate,2022,10,13
196,3,SQL for Data Management,Advanced,2024,5,19
196,5,Advanced C# Techniques,Advanced,2021,2,24
196,6,C++ for Game Development,Intermediate,2024,1,22
196,15,DevOps Fundamentals: Continuous Integration & Delivery,Intermediate,2022,2,16
196,21,Power BI for Data Visualization,Advanced,2021,4,24
196,26,Agile Methodologies for HR and IT,Advanced,2023,11,23
197,1,Java Programming Essentials,Beginner,2020,4,18
197,4,C Programming for Beginners,Beginner,2021,10,11
197,8,Building Web Applications with Django,Beginner,2024,10,20
197,9,HTML & CSS: The Complete Guide,Intermediate,2020,3,16
197,13,TypeScript for Large Applications,Intermediate,2020,7,9
197,13,TypeScript for Large Applications,Intermediate,2020,7,30
197,18,DBT: Transforming Data in the Warehouse,Beginner,2024,5,18
197,20,Azure Cloud Fundamentals,Beginner,2021,11,12
197,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,12
197,27,Cybersecurity Essentials for IT Professionals,Advanced,2021,2,12
198,9,HTML & CSS: The Complete Guide,Intermediate,2023,9,3
198,10,JavaScript Fundamentals,Intermediate,2024,7,10
198,11,Node.js for Scalable Network Applications,Advanced,2023,9,18
198,13,TypeScript for Large Applications,Intermediate,2023,9,7
198,14,Python for Data Analysis,Beginner,2023,9,8
198,25,IT Project Management Fundamentals,Advanced,2023,9,14
199,8,Building Web Applications with Django,Beginner,2024,10,10
199,9,HTML & CSS: The Complete Guide,Intermediate,2020,3,28
199,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2022,1,31
199,16,Machine Learning with Python,Intermediate,2020,6,2
199,17,Data Analysis Techniques for Business Insights,Beginner,2020,3,25
199,18,DBT: Transforming Data in the Warehouse,Beginner,2024,4,24
199,21,Power BI for Data Visualization,Advanced,2021,5,14
199,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,12
199,25,IT Project Management Fundamentals,Advanced,2023,2,2
199,28,Effective Communication in HR,Advanced,2024,1,9
199,29,Talent Management Strategies in the Digital Age,Beginner,2022,9,6
199,30,Building a Diverse Workplace Culture,Intermediate,2021,2,26
200,1,Java Programming Essentials,Beginner,2021,2,4
200,6,C++ for Game Development,Intermediate,2024,1,26
200,8,Building Web Applications with Django,Beginner,2024,10,4
200,10,JavaScript Fundamentals,Intermediate,2024,7,27
200,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2021,12,16
200,16,Machine Learning with Python,Intermediate,2021,1,30
200,19,Snowflake Essentials: Data Warehousing,Intermediate,2022,10,16
200,27,Cybersecurity Essentials for IT Professionals,Advanced,2021,1,31
201,1,Java Programming Essentials,Beginner,2020,12,15
201,3,SQL for Data Management,Advanced,2024,6,7
201,14,Python for Data Analysis,Beginner,2022,4,26
201,15,DevOps Fundamentals: Continuous Integration & Delivery,Intermediate,2022,2,8
201,19,Snowflake Essentials: Data Warehousing,Intermediate,2022,10,16
201,28,Effective Communication in HR,Advanced,2024,1,16
201,29,Talent Management Strategies in the Digital Age,Beginner,2022,8,13
202,1,Java Programming Essentials,Beginner,2023,3,7
202,5,Advanced C# Techniques,Advanced,2023,3,1
202,5,Advanced C# Techniques,Advanced,2023,2,23
202,5,Advanced C# Techniques,Advanced,2023,2,18
202,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2023,3,3
202,13,TypeScript for Large Applications,Intermediate,2023,2,12
202,13,TypeScript for Large Applications,Intermediate,2023,2,17
202,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,16
203,2,Mastering Java Swing for Desktop Applications,Beginner,2022,8,16
203,3,SQL for Data Management,Advanced,2024,5,28
203,6,C++ for Game Development,Intermediate,2024,1,19
203,13,TypeScript for Large Applications,Intermediate,2022,8,15
203,15,DevOps Fundamentals: Continuous Integration & Delivery,Intermediate,2022,8,30
203,21,Power BI for Data Visualization,Advanced,2022,9,10
203,22,Data Structures and Algorithms in Java,Beginner,2022,8,18
203,23,Cloud Security: Best Practices for IT,Beginner,2023,9,16
204,1,Java Programming Essentials,Beginner,2024,7,12
204,9,HTML & CSS: The Complete Guide,Intermediate,2024,7,15
204,16,Machine Learning with Python,Intermediate,2024,7,10
204,19,Snowflake Essentials: Data Warehousing,Intermediate,2024,7,31
204,23,Cloud Security: Best Practices for IT,Beginner,2024,7,23
204,26,Agile Methodologies for HR and IT,Advanced,2024,7,24
205,5,Advanced C# Techniques,Advanced,2021,12,17
205,9,HTML & CSS: The Complete Guide,Intermediate,2021,12,2
205,9,HTML & CSS: The Complete Guide,Intermediate,2021,12,25
205,10,JavaScript Fundamentals,Intermediate,2024,7,26
205,15,DevOps Fundamentals: Continuous Integration & Delivery,Intermediate,2021,12,23
205,19,Snowflake Essentials: Data Warehousing,Intermediate,2022,10,1
205,19,Snowflake Essentials: Data Warehousing,Intermediate,2022,11,2
205,22,Data Structures and Algorithms in Java,Beginner,2022,8,3
205,25,IT Project Management Fundamentals,Advanced,2023,3,12
205,28,Effective Communication in HR,Advanced,2024,1,11
205,29,Talent Management Strategies in the Digital Age,Beginner,2022,8,17
206,2,Mastering Java Swing for Desktop Applications,Beginner,2020,10,9
206,14,Python for Data Analysis,Beginner,2022,5,22
206,18,DBT: Transforming Data in the Warehouse,Beginner,2024,4,24
206,20,Azure Cloud Fundamentals,Beginner,2021,11,8
206,21,Power BI for Data Visualization,Advanced,2021,3,23
206,22,Data Structures and Algorithms in Java,Beginner,2022,8,25
207,2,Mastering Java Swing for Desktop Applications,Beginner,2020,9,28
207,5,Advanced C# Techniques,Advanced,2021,3,7
207,5,Advanced C# Techniques,Advanced,2021,2,28
207,9,HTML & CSS: The Complete Guide,Intermediate,2020,3,16
207,17,Data Analysis Techniques for Business Insights,Beginner,2020,3,6
207,17,Data Analysis Techniques for Business Insights,Beginner,2020,4,20
207,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,29
207,28,Effective Communication in HR,Advanced,2024,1,2
207,29,Talent Management Strategies in the Digital Age,Beginner,2022,8,28
208,1,Java Programming Essentials,Beginner,2021,6,26
208,1,Java Programming Essentials,Beginner,2021,7,1
208,1,Java Programming Essentials,Beginner,2021,7,18
208,5,Advanced C# Techniques,Advanced,2021,7,2
208,11,Node.js for Scalable Network Applications,Advanced,2023,2,3
208,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2022,1,13
208,15,DevOps Fundamentals: Continuous Integration & Delivery,Intermediate,2021,12,18
208,16,Machine Learning with Python,Intermediate,2021,7,15
208,28,Effective Communication in HR,Advanced,2024,1,2
209,1,Java Programming Essentials,Beginner,2020,5,8
209,1,Java Programming Essentials,Beginner,2020,5,18
209,2,Mastering Java Swing for Desktop Applications,Beginner,2020,9,17
209,3,SQL for Data Management,Advanced,2024,5,10
209,11,Node.js for Scalable Network Applications,Advanced,2022,12,30
209,13,TypeScript for Large Applications,Intermediate,2020,7,14
209,18,DBT: Transforming Data in the Warehouse,Beginner,2024,5,12
209,21,Power BI for Data Visualization,Advanced,2021,3,31
209,23,Cloud Security: Best Practices for IT,Beginner,2023,9,16
209,23,Cloud Security: Best Practices for IT,Beginner,2023,10,12
209,26,Agile Methodologies for HR and IT,Advanced,2023,12,9
209,27,Cybersecurity Essentials for IT Professionals,Advanced,2021,2,25
210,9,HTML & CSS: The Complete Guide,Intermediate,2024,9,15
210,10,JavaScript Fundamentals,Intermediate,2024,9,9
210,17,Data Analysis Techniques for Business Insights,Beginner,2024,8,31
210,20,Azure Cloud Fundamentals,Beginner,2024,9,10
210,22,Data Structures and Algorithms in Java,Beginner,2024,8,24
211,3,SQL for Data Management,Advanced,2024,5,10
211,7,Go: A Comprehensive Guide,Advanced,2022,10,2
211,8,Building Web Applications with Django,Beginner,2024,9,26
211,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2021,12,11
211,17,Data Analysis Techniques for Business Insights,Beginner,2020,3,21
211,18,DBT: Transforming Data in the Warehouse,Beginner,2024,4,28
211,22,Data Structures and Algorithms in Java,Beginner,2022,8,23
211,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,31
211,27,Cybersecurity Essentials for IT Professionals,Advanced,2021,1,11
211,28,Effective Communication in HR,Advanced,2024,1,2
212,2,Mastering Java Swing for Desktop Applications,Beginner,2023,5,5
212,9,HTML & CSS: The Complete Guide,Intermediate,2023,4,25
212,11,Node.js for Scalable Network Applications,Advanced,2023,4,26
212,16,Machine Learning with Python,Intermediate,2023,4,20
212,26,Agile Methodologies for HR and IT,Advanced,2023,12,4
