id,courseId,userId,chapters_completed,percentage_completed,certificate,updated_day,updated_month,updated_year,progress_category
18780,1,210,4,80.0,,29,8,2024,In Progress
18781,1,210,4,80.0,,6,9,2024,In Progress
18782,1,210,2,40.0,,29,8,2024,In Progress
18783,2,210,3,33.33333333333333,,6,9,2024,In Progress
18784,2,210,8,88.88888888888889,,19,9,2024,In Progress
18785,3,210,4,40.0,,3,9,2024,In Progress
18786,3,210,7,70.0,,26,8,2024,In Progress
18787,4,210,6,40.0,,8,9,2024,In Progress
18788,4,210,10,66.66666666666666,,12,9,2024,In Progress
18789,5,210,3,42.85714285714285,,15,9,2024,In Progress
18790,5,210,5,71.42857142857143,,23,8,2024,In Progress
18791,6,210,13,76.47058823529412,,24,8,2024,In Progress
18792,7,210,13,81.25,,2,9,2024,In Progress
18793,7,210,4,25.0,,31,8,2024,In Progress
18794,7,210,10,62.5,,6,9,2024,In Progress
18795,7,210,15,93.75,,21,8,2024,In Progress
18796,7,210,10,62.5,,31,8,2024,In Progress
18797,8,210,2,13.333333333333334,,26,9,2024,In Progress
18798,8,210,10,66.66666666666666,,30,9,2024,In Progress
18799,8,210,6,40.0,,8,10,2024,In Progress
18800,8,210,13,86.66666666666667,,13,11,2024,In Progress
18801,9,210,5,100.0,fill.pdf,15,9,2024,Completed
18802,9,210,3,60.0,,18,9,2024,In Progress
18803,9,210,4,80.0,,29,8,2024,In Progress
18804,10,210,13,100.0,write.pdf,9,9,2024,Completed
18805,11,210,12,92.3076923076923,,27,8,2024,In Progress
18806,11,210,4,30.76923076923077,,22,8,2024,In Progress
18807,11,210,3,23.07692307692308,,11,9,2024,In Progress
18808,11,210,6,46.15384615384615,,31,8,2024,In Progress
18809,11,210,2,15.384615384615383,,9,9,2024,In Progress
18810,12,210,2,25.0,,10,9,2024,In Progress
18811,12,210,1,12.5,,25,8,2024,In Progress
18812,12,210,5,62.5,,14,9,2024,In Progress
18813,12,210,5,62.5,,16,9,2024,In Progress
18814,12,210,1,12.5,,24,8,2024,In Progress
18815,13,210,6,66.66666666666666,,31,8,2024,In Progress
18816,13,210,4,44.44444444444444,,14,9,2024,In Progress
18817,13,210,1,11.11111111111111,,22,8,2024,In Progress
18818,13,210,5,55.55555555555556,,26,8,2024,In Progress
18819,13,210,6,66.66666666666666,,10,9,2024,In Progress
18820,14,210,5,25.0,,21,8,2024,In Progress
18821,14,210,18,90.0,,25,8,2024,In Progress
18822,14,210,6,30.0,,7,9,2024,In Progress
18823,15,210,13,92.85714285714286,,9,9,2024,In Progress
18824,15,210,8,57.14285714285714,,2,9,2024,In Progress
18825,15,210,6,42.85714285714285,,3,9,2024,In Progress
18826,16,210,5,71.42857142857143,,10,9,2024,In Progress
18827,16,210,1,14.285714285714285,,3,9,2024,In Progress
18828,17,210,1,11.11111111111111,,2,9,2024,In Progress
18829,17,210,9,100.0,him.pdf,31,8,2024,Completed
18830,18,210,8,72.72727272727273,,26,8,2024,In Progress
18831,19,210,4,26.666666666666668,,23,8,2024,In Progress
18832,19,210,10,66.66666666666666,,4,9,2024,In Progress
18833,19,210,6,40.0,,20,9,2024,In Progress
18834,20,210,8,53.333333333333336,,23,8,2024,In Progress
18835,20,210,4,26.666666666666668,,14,9,2024,In Progress
18836,20,210,15,100.0,smile.pdf,10,9,2024,Completed
18837,21,210,11,68.75,,19,9,2024,In Progress
18838,22,210,14,100.0,financial.pdf,24,8,2024,Completed
18839,22,210,8,57.14285714285714,,19,9,2024,In Progress
18840,22,210,4,28.57142857142857,,8,9,2024,In Progress
18841,23,210,1,11.11111111111111,,29,8,2024,In Progress
18842,24,210,2,33.33333333333333,,3,9,2024,In Progress
18843,24,210,1,16.666666666666664,,5,9,2024,In Progress
18844,25,210,12,80.0,,20,9,2024,In Progress
18845,25,210,2,13.333333333333334,,4,9,2024,In Progress
18846,25,210,9,60.0,,4,9,2024,In Progress
18847,25,210,13,86.66666666666667,,27,8,2024,In Progress
18848,25,210,6,40.0,,16,9,2024,In Progress
18849,26,210,5,35.714285714285715,,26,8,2024,In Progress
18850,26,210,6,42.85714285714285,,29,8,2024,In Progress
18851,26,210,4,28.57142857142857,,14,9,2024,In Progress
18852,26,210,4,28.57142857142857,,7,9,2024,In Progress
18853,27,210,2,20.0,,9,9,2024,In Progress
18854,27,210,7,70.0,,16,9,2024,In Progress
18855,27,210,6,60.0,,15,9,2024,In Progress
18856,27,210,7,70.0,,26,8,2024,In Progress
18857,28,210,1,16.666666666666664,,11,9,2024,In Progress
18858,29,210,6,33.33333333333333,,5,9,2024,In Progress
18859,30,210,8,44.44444444444444,,19,9,2024,In Progress
18860,30,210,7,38.88888888888889,,29,8,2024,In Progress
18861,1,211,2,40.0,,18,4,2020,In Progress
18862,1,211,1,20.0,,27,4,2020,In Progress
18863,1,211,1,20.0,,26,5,2020,In Progress
18864,1,211,4,80.0,,2,6,2020,In Progress
18865,2,211,2,22.22222222222222,,12,9,2020,In Progress
18866,2,211,6,66.66666666666666,,16,9,2020,In Progress
18867,2,211,4,44.44444444444444,,20,9,2020,In Progress
18868,2,211,3,33.33333333333333,,24,9,2020,In Progress
18869,3,211,10,100.0,state.pdf,10,5,2024,Completed
18870,3,211,8,80.0,,30,5,2024,In Progress
18871,3,211,6,60.0,,13,6,2024,In Progress
18872,4,211,9,60.0,,7,10,2021,In Progress
18873,4,211,13,86.66666666666667,,16,10,2021,In Progress
18874,4,211,1,6.666666666666667,,11,10,2021,In Progress
18875,5,211,1,14.285714285714285,,24,2,2021,In Progress
18876,5,211,3,42.85714285714285,,1,3,2021,In Progress
18877,5,211,5,71.42857142857143,,6,3,2021,In Progress
18878,5,211,6,85.71428571428571,,26,3,2021,In Progress
18879,5,211,5,71.42857142857143,,24,3,2021,In Progress
18880,6,211,5,29.411764705882355,,4,1,2024,In Progress
18881,6,211,12,70.58823529411765,,8,1,2024,In Progress
18882,6,211,14,82.35294117647058,,9,2,2024,In Progress
18883,7,211,5,31.25,,24,8,2022,In Progress
18884,7,211,9,56.25,,7,9,2022,In Progress
18885,7,211,3,18.75,,26,8,2022,In Progress
18886,7,211,16,100.0,free.pdf,2,10,2022,Completed
18887,7,211,10,62.5,,11,10,2022,In Progress
18888,8,211,15,100.0,turn.pdf,26,9,2024,Completed
18889,8,211,7,46.66666666666666,,7,10,2024,In Progress
18890,8,211,7,46.66666666666666,,16,10,2024,In Progress
18891,8,211,9,60.0,,13,11,2024,In Progress
18892,9,211,3,60.0,,16,3,2020,In Progress
18893,9,211,4,80.0,,25,3,2020,In Progress
18894,10,211,2,15.384615384615383,,10,7,2024,In Progress
18895,11,211,8,61.53846153846154,,27,11,2022,In Progress
18896,11,211,2,15.384615384615383,,2,12,2022,In Progress
18897,11,211,6,46.15384615384615,,5,12,2022,In Progress
18898,11,211,5,38.46153846153847,,30,12,2022,In Progress
18899,12,211,6,75.0,,8,12,2021,In Progress
18900,12,211,8,100.0,very.pdf,11,12,2021,Completed
18901,13,211,6,66.66666666666666,,2,7,2020,In Progress
18902,13,211,8,88.88888888888889,,6,7,2020,In Progress
18903,13,211,5,55.55555555555556,,16,7,2020,In Progress
18904,14,211,14,70.0,,14,4,2022,In Progress
18905,14,211,6,30.0,,16,4,2022,In Progress
18906,14,211,19,95.0,,30,4,2022,In Progress
18907,14,211,15,75.0,,13,6,2022,In Progress
18908,15,211,7,50.0,,18,12,2021,In Progress
18909,15,211,4,28.57142857142857,,25,12,2021,In Progress
18910,16,211,1,14.285714285714285,,27,5,2020,In Progress
18911,17,211,8,88.88888888888889,,6,3,2020,In Progress
18912,17,211,9,100.0,early.pdf,21,3,2020,Completed
18913,18,211,5,45.45454545454545,,24,4,2024,In Progress
18914,18,211,11,100.0,these.pdf,28,4,2024,Completed
18915,18,211,10,90.9090909090909,,10,5,2024,In Progress
18916,18,211,1,9.090909090909092,,15,5,2024,In Progress
18917,18,211,7,63.63636363636363,,26,5,2024,In Progress
18918,19,211,6,40.0,,1,10,2022,In Progress
18919,19,211,9,60.0,,19,10,2022,In Progress
18920,20,211,12,80.0,,2,11,2021,In Progress
18921,20,211,10,66.66666666666666,,13,11,2021,In Progress
18922,20,211,9,60.0,,6,11,2021,In Progress
18923,21,211,1,6.25,,21,3,2021,In Progress
18924,21,211,14,87.5,,22,3,2021,In Progress
18925,21,211,10,62.5,,22,4,2021,In Progress
18926,22,211,8,57.14285714285714,,28,7,2022,In Progress
18927,22,211,5,35.714285714285715,,3,8,2022,In Progress
18928,22,211,14,100.0,positive.pdf,23,8,2022,Completed
18929,22,211,2,14.285714285714285,,18,8,2022,In Progress
18930,23,211,1,11.11111111111111,,16,9,2023,In Progress
18931,23,211,6,66.66666666666666,,3,10,2023,In Progress
18932,23,211,7,77.77777777777779,,26,9,2023,In Progress
18933,24,211,5,83.33333333333334,,12,7,2023,In Progress
18934,24,211,6,100.0,like.pdf,31,7,2023,Completed
18935,24,211,3,50.0,,20,7,2023,In Progress
18936,24,211,5,83.33333333333334,,26,8,2023,In Progress
18937,24,211,1,16.666666666666664,,14,9,2023,In Progress
18938,25,211,7,46.66666666666666,,23,1,2023,In Progress
18939,25,211,1,6.666666666666667,,26,1,2023,In Progress
18940,25,211,4,26.666666666666668,,29,1,2023,In Progress
18941,25,211,1,6.666666666666667,,21,3,2023,In Progress
18942,26,211,11,78.57142857142857,,23,11,2023,In Progress
18943,26,211,13,92.85714285714286,,7,12,2023,In Progress
18944,26,211,13,92.85714285714286,,17,12,2023,In Progress
18945,26,211,2,14.285714285714285,,20,12,2023,In Progress
18946,26,211,9,64.28571428571429,,7,2,2024,In Progress
18947,27,211,10,100.0,answer.pdf,11,1,2021,Completed
18948,27,211,5,50.0,,13,1,2021,In Progress
18949,27,211,1,10.0,,2,2,2021,In Progress
18950,27,211,6,60.0,,16,2,2021,In Progress
18951,27,211,6,60.0,,28,2,2021,In Progress
18952,28,211,6,100.0,whether.pdf,2,1,2024,Completed
18953,28,211,2,33.33333333333333,,21,1,2024,In Progress
18954,28,211,2,33.33333333333333,,6,1,2024,In Progress
18955,29,211,16,88.88888888888889,,13,8,2022,In Progress
18956,29,211,4,22.22222222222222,,17,8,2022,In Progress
18957,30,211,2,11.11111111111111,,13,2,2021,In Progress
18958,30,211,2,11.11111111111111,,14,2,2021,In Progress
18959,30,211,15,83.33333333333334,,23,3,2021,In Progress
18960,30,211,1,5.555555555555555,,12,3,2021,In Progress
18961,30,211,9,50.0,,13,3,2021,In Progress
18962,1,212,1,20.0,,26,4,2023,In Progress
18963,1,212,4,80.0,,14,5,2023,In Progress
18964,1,212,2,40.0,,18,4,2023,In Progress
18965,1,212,4,80.0,,1,5,2023,In Progress
18966,2,212,3,33.33333333333333,,9,5,2023,In Progress
18967,2,212,3,33.33333333333333,,13,5,2023,In Progress
18968,2,212,3,33.33333333333333,,17,5,2023,In Progress
18969,2,212,9,100.0,exactly.pdf,5,5,2023,Completed
18970,2,212,6,66.66666666666666,,28,4,2023,In Progress
18971,3,212,7,70.0,,10,5,2024,In Progress
18972,3,212,6,60.0,,19,5,2024,In Progress
18973,3,212,6,60.0,,30,5,2024,In Progress
18974,3,212,1,10.0,,27,6,2024,In Progress
18975,3,212,5,50.0,,13,7,2024,In Progress
18976,4,212,6,40.0,,25,4,2023,In Progress
18977,5,212,5,71.42857142857143,,18,4,2023,In Progress
18978,5,212,4,57.14285714285714,,26,4,2023,In Progress
18979,5,212,4,57.14285714285714,,20,4,2023,In Progress
18980,5,212,3,42.85714285714285,,1,5,2023,In Progress
18981,5,212,3,42.85714285714285,,24,4,2023,In Progress
18982,6,212,3,17.647058823529413,,4,1,2024,In Progress
18983,7,212,10,62.5,,27,4,2023,In Progress
18984,7,212,11,68.75,,28,4,2023,In Progress
18985,8,212,2,13.333333333333334,,26,9,2024,In Progress
18986,9,212,5,100.0,message.pdf,25,4,2023,Completed
18987,9,212,4,80.0,,4,5,2023,In Progress
18988,9,212,2,40.0,,30,4,2023,In Progress
18989,9,212,2,40.0,,24,4,2023,In Progress
18990,9,212,3,60.0,,2,5,2023,In Progress
18991,10,212,11,84.61538461538461,,10,7,2024,In Progress
18992,10,212,9,69.23076923076923,,11,7,2024,In Progress
18993,10,212,7,53.84615384615385,,7,8,2024,In Progress
18994,10,212,1,7.6923076923076925,,25,7,2024,In Progress
18995,10,212,6,46.15384615384615,,30,7,2024,In Progress
18996,11,212,11,84.61538461538461,,1,5,2023,In Progress
18997,11,212,7,53.84615384615385,,13,5,2023,In Progress
18998,11,212,13,100.0,protect.pdf,26,4,2023,Completed
18999,11,212,1,7.6923076923076925,,2,5,2023,In Progress
19000,11,212,9,69.23076923076923,,10,5,2023,In Progress
19001,12,212,6,75.0,,13,5,2023,In Progress
19002,12,212,6,75.0,,28,4,2023,In Progress
19003,12,212,1,12.5,,1,5,2023,In Progress
19004,12,212,7,87.5,,24,4,2023,In Progress
19005,13,212,3,33.33333333333333,,11,5,2023,In Progress
19006,13,212,3,33.33333333333333,,29,4,2023,In Progress
19007,14,212,11,55.00000000000001,,26,4,2023,In Progress
19008,14,212,8,40.0,,19,4,2023,In Progress
19009,15,212,3,21.428571428571427,,30,4,2023,In Progress
19010,15,212,9,64.28571428571429,,6,5,2023,In Progress
19011,15,212,13,92.85714285714286,,22,4,2023,In Progress
19012,15,212,12,85.71428571428571,,9,5,2023,In Progress
19013,15,212,8,57.14285714285714,,8,5,2023,In Progress
19014,16,212,7,100.0,music.pdf,20,4,2023,Completed
19015,16,212,1,14.285714285714285,,24,4,2023,In Progress
19016,17,212,1,11.11111111111111,,14,5,2023,In Progress
19017,18,212,3,27.27272727272727,,24,4,2024,In Progress
19018,18,212,3,27.27272727272727,,7,5,2024,In Progress
19019,18,212,5,45.45454545454545,,20,5,2024,In Progress
19020,18,212,8,72.72727272727273,,12,5,2024,In Progress
19021,19,212,6,40.0,,11,5,2023,In Progress
19022,19,212,4,26.666666666666668,,25,4,2023,In Progress
19023,19,212,12,80.0,,13,5,2023,In Progress
19024,19,212,6,40.0,,20,4,2023,In Progress
19025,20,212,12,80.0,,9,5,2023,In Progress
19026,20,212,12,80.0,,2,5,2023,In Progress
19027,21,212,1,6.25,,21,4,2023,In Progress
19028,21,212,3,18.75,,27,4,2023,In Progress
19029,21,212,3,18.75,,8,5,2023,In Progress
19030,22,212,13,92.85714285714286,,1,5,2023,In Progress
19031,22,212,10,71.42857142857143,,3,5,2023,In Progress
19032,22,212,6,42.85714285714285,,17,4,2023,In Progress
19033,22,212,12,85.71428571428571,,7,5,2023,In Progress
19034,22,212,5,35.714285714285715,,21,4,2023,In Progress
19035,23,212,2,22.22222222222222,,16,9,2023,In Progress
19036,24,212,1,16.666666666666664,,12,7,2023,In Progress
19037,24,212,5,83.33333333333334,,25,7,2023,In Progress
19038,24,212,2,33.33333333333333,,28,7,2023,In Progress
19039,24,212,3,50.0,,23,8,2023,In Progress
19040,25,212,12,80.0,,17,5,2023,In Progress
19041,26,212,4,28.57142857142857,,23,11,2023,In Progress
19042,26,212,14,100.0,everything.pdf,4,12,2023,Completed
19043,26,212,3,21.428571428571427,,23,12,2023,In Progress
19044,27,212,10,100.0,dark.pdf,21,4,2023,Completed
19045,27,212,5,50.0,,5,5,2023,In Progress
19046,27,212,2,20.0,,14,5,2023,In Progress
19047,27,212,1,10.0,,17,4,2023,In Progress
19048,27,212,3,30.0,,30,4,2023,In Progress
19049,28,212,1,16.666666666666664,,2,1,2024,In Progress
19050,28,212,1,16.666666666666664,,21,1,2024,In Progress
19051,28,212,4,66.66666666666666,,12,1,2024,In Progress
19052,29,212,6,33.33333333333333,,19,4,2023,In Progress
19053,29,212,9,50.0,,20,4,2023,In Progress
19054,30,212,9,50.0,,18,4,2023,In Progress
19055,30,212,4,22.22222222222222,,25,4,2023,In Progress
19056,1,213,1,20.0,,3,3,2023,In Progress
19057,1,213,1,20.0,,24,2,2023,In Progress
19058,1,213,1,20.0,,14,2,2023,In Progress
19059,1,213,4,80.0,,14,2,2023,In Progress
19060,2,213,7,77.77777777777779,,17,2,2023,In Progress
19061,2,213,6,66.66666666666666,,18,2,2023,In Progress
19062,2,213,2,22.22222222222222,,3,3,2023,In Progress
19063,3,213,4,40.0,,10,5,2024,In Progress
19064,3,213,8,80.0,,29,5,2024,In Progress
19065,3,213,1,10.0,,1,6,2024,In Progress
19066,3,213,2,20.0,,3,7,2024,In Progress
19067,3,213,10,100.0,change.pdf,29,7,2024,Completed
19068,4,213,13,86.66666666666667,,16,2,2023,In Progress
19069,4,213,12,80.0,,24,2,2023,In Progress
19070,5,213,7,100.0,member.pdf,20,2,2023,Completed
19071,5,213,5,71.42857142857143,,3,3,2023,In Progress
19072,5,213,1,14.285714285714285,,5,3,2023,In Progress
19073,6,213,14,82.35294117647058,,4,1,2024,In Progress
19074,6,213,16,94.11764705882352,,11,1,2024,In Progress
19075,7,213,3,18.75,,5,2,2023,In Progress
19076,8,213,7,46.66666666666666,,26,9,2024,In Progress
19077,8,213,10,66.66666666666666,,11,10,2024,In Progress
19078,8,213,5,33.33333333333333,,12,10,2024,In Progress
19079,9,213,4,80.0,,21,2,2023,In Progress
19080,9,213,1,20.0,,16,2,2023,In Progress
19081,10,213,11,84.61538461538461,,10,7,2024,In Progress
19082,10,213,1,7.6923076923076925,,14,7,2024,In Progress
19083,10,213,12,92.3076923076923,,3,8,2024,In Progress
19084,11,213,5,38.46153846153847,,25,2,2023,In Progress
19085,11,213,5,38.46153846153847,,27,2,2023,In Progress
19086,12,213,3,37.5,,11,2,2023,In Progress
19087,13,213,8,88.88888888888889,,4,2,2023,In Progress
19088,13,213,8,88.88888888888889,,25,2,2023,In Progress
19089,13,213,8,88.88888888888889,,24,2,2023,In Progress
19090,13,213,4,44.44444444444444,,5,2,2023,In Progress
19091,13,213,2,22.22222222222222,,13,2,2023,In Progress
19092,14,213,11,55.00000000000001,,9,2,2023,In Progress
19093,14,213,3,15.0,,10,2,2023,In Progress
19094,14,213,4,20.0,,12,2,2023,In Progress
19095,14,213,15,75.0,,14,2,2023,In Progress
19096,15,213,12,85.71428571428571,,17,2,2023,In Progress
19097,16,213,7,100.0,list.pdf,12,2,2023,Completed
19098,16,213,5,71.42857142857143,,9,2,2023,In Progress
19099,16,213,2,28.57142857142857,,1,3,2023,In Progress
19100,16,213,6,85.71428571428571,,5,3,2023,In Progress
19101,16,213,2,28.57142857142857,,3,3,2023,In Progress
19102,17,213,6,66.66666666666666,,15,2,2023,In Progress
19103,17,213,6,66.66666666666666,,17,2,2023,In Progress
19104,17,213,5,55.55555555555556,,24,2,2023,In Progress
19105,18,213,7,63.63636363636363,,24,4,2024,In Progress
19106,18,213,5,45.45454545454545,,14,5,2024,In Progress
19107,18,213,9,81.81818181818183,,12,5,2024,In Progress
19108,18,213,9,81.81818181818183,,12,5,2024,In Progress
19109,18,213,10,90.9090909090909,,19,6,2024,In Progress
19110,19,213,8,53.333333333333336,,3,2,2023,In Progress
19111,19,213,13,86.66666666666667,,5,3,2023,In Progress
19112,19,213,14,93.33333333333331,,3,2,2023,In Progress
19113,19,213,13,86.66666666666667,,13,2,2023,In Progress
19114,19,213,15,100.0,system.pdf,2,3,2023,Completed
19115,20,213,10,66.66666666666666,,4,3,2023,In Progress
19116,21,213,4,25.0,,6,2,2023,In Progress
19117,22,213,5,35.714285714285715,,25,2,2023,In Progress
19118,23,213,3,33.33333333333333,,16,9,2023,In Progress
19119,23,213,6,66.66666666666666,,25,9,2023,In Progress
19120,23,213,5,55.55555555555556,,20,10,2023,In Progress
19121,23,213,2,22.22222222222222,,28,9,2023,In Progress
19122,24,213,4,66.66666666666666,,12,7,2023,In Progress
19123,24,213,5,83.33333333333334,,20,7,2023,In Progress
19124,25,213,8,53.333333333333336,,16,2,2023,In Progress
19125,25,213,6,40.0,,22,2,2023,In Progress
19126,25,213,14,93.33333333333331,,11,2,2023,In Progress
19127,25,213,3,20.0,,6,3,2023,In Progress
19128,26,213,5,35.714285714285715,,23,11,2023,In Progress
19129,26,213,10,71.42857142857143,,6,12,2023,In Progress
19130,26,213,1,7.142857142857142,,17,12,2023,In Progress
19131,26,213,7,50.0,,1,1,2024,In Progress
19132,26,213,10,71.42857142857143,,26,1,2024,In Progress
19133,27,213,2,20.0,,22,2,2023,In Progress
19134,27,213,7,70.0,,23,2,2023,In Progress
19135,27,213,7,70.0,,3,2,2023,In Progress
19136,27,213,2,20.0,,27,2,2023,In Progress
19137,28,213,2,33.33333333333333,,2,1,2024,In Progress
19138,29,213,12,66.66666666666666,,9,2,2023,In Progress
19139,29,213,18,100.0,go.pdf,4,3,2023,Completed
19140,30,213,12,66.66666666666666,,23,2,2023,In Progress
19141,30,213,6,33.33333333333333,,16,2,2023,In Progress
19142,30,213,13,72.22222222222221,,21,2,2023,In Progress
19143,1,214,1,20.0,,7,7,2023,In Progress
19144,2,214,9,100.0,travel.pdf,10,7,2023,Completed
19145,2,214,8,88.88888888888889,,9,7,2023,In Progress
19146,2,214,3,33.33333333333333,,28,6,2023,In Progress
19147,3,214,9,90.0,,10,5,2024,In Progress
19148,4,214,13,86.66666666666667,,16,7,2023,In Progress
19149,4,214,15,100.0,ability.pdf,12,7,2023,Completed
19150,4,214,9,60.0,,11,7,2023,In Progress
19151,4,214,7,46.66666666666666,,3,7,2023,In Progress
19152,4,214,13,86.66666666666667,,10,7,2023,In Progress
19153,5,214,3,42.85714285714285,,17,7,2023,In Progress
19154,5,214,2,28.57142857142857,,23,7,2023,In Progress
19155,5,214,3,42.85714285714285,,29,6,2023,In Progress
19156,5,214,5,71.42857142857143,,17,7,2023,In Progress
19157,5,214,2,28.57142857142857,,21,7,2023,In Progress
19158,6,214,14,82.35294117647058,,4,1,2024,In Progress
19159,6,214,2,11.76470588235294,,17,1,2024,In Progress
19160,6,214,15,88.23529411764706,,6,1,2024,In Progress
19161,7,214,4,25.0,,16,7,2023,In Progress
19162,8,214,8,53.333333333333336,,26,9,2024,In Progress
19163,8,214,14,93.33333333333331,,29,9,2024,In Progress
19164,9,214,4,80.0,,5,7,2023,In Progress
19165,9,214,4,80.0,,4,7,2023,In Progress
19166,9,214,5,100.0,fine.pdf,11,7,2023,Completed
19167,9,214,4,80.0,,12,7,2023,In Progress
19168,10,214,13,100.0,center.pdf,10,7,2024,Completed
19169,11,214,2,15.384615384615383,,12,7,2023,In Progress
19170,11,214,3,23.07692307692308,,11,7,2023,In Progress
19171,11,214,13,100.0,push.pdf,27,7,2023,Completed
19172,11,214,7,53.84615384615385,,20,7,2023,In Progress
19173,11,214,13,100.0,may.pdf,9,7,2023,Completed
19174,12,214,4,50.0,,27,7,2023,In Progress
19175,12,214,3,37.5,,29,6,2023,In Progress
19176,12,214,4,50.0,,2,7,2023,In Progress
19177,12,214,3,37.5,,28,7,2023,In Progress
19178,12,214,5,62.5,,27,7,2023,In Progress
19179,13,214,6,66.66666666666666,,21,7,2023,In Progress
19180,14,214,6,30.0,,2,7,2023,In Progress
19181,15,214,10,71.42857142857143,,30,6,2023,In Progress
19182,15,214,12,85.71428571428571,,23,7,2023,In Progress
19183,16,214,3,42.85714285714285,,10,7,2023,In Progress
19184,16,214,3,42.85714285714285,,18,7,2023,In Progress
19185,16,214,7,100.0,raise.pdf,2,7,2023,Completed
19186,16,214,5,71.42857142857143,,20,7,2023,In Progress
19187,16,214,3,42.85714285714285,,21,7,2023,In Progress
19188,17,214,4,44.44444444444444,,19,7,2023,In Progress
19189,17,214,1,11.11111111111111,,28,6,2023,In Progress
19190,18,214,9,81.81818181818183,,24,4,2024,In Progress
19191,18,214,6,54.54545454545454,,6,5,2024,In Progress
19192,19,214,6,40.0,,28,6,2023,In Progress
19193,19,214,3,20.0,,19,7,2023,In Progress
19194,19,214,10,66.66666666666666,,23,7,2023,In Progress
19195,19,214,2,13.333333333333334,,30,6,2023,In Progress
19196,19,214,9,60.0,,30,6,2023,In Progress
19197,20,214,15,100.0,Democrat.pdf,25,7,2023,Completed
19198,20,214,9,60.0,,19,7,2023,In Progress
19199,21,214,6,37.5,,29,6,2023,In Progress
19200,21,214,12,75.0,,25,7,2023,In Progress
19201,21,214,12,75.0,,4,7,2023,In Progress
19202,21,214,4,25.0,,28,7,2023,In Progress
19203,22,214,5,35.714285714285715,,17,7,2023,In Progress
19204,22,214,3,21.428571428571427,,4,7,2023,In Progress
19205,22,214,10,71.42857142857143,,2,7,2023,In Progress
19206,22,214,4,28.57142857142857,,9,7,2023,In Progress
19207,23,214,2,22.22222222222222,,16,9,2023,In Progress
19208,23,214,6,66.66666666666666,,21,9,2023,In Progress
19209,23,214,1,11.11111111111111,,14,10,2023,In Progress
19210,23,214,4,44.44444444444444,,15,11,2023,In Progress
19211,24,214,2,33.33333333333333,,12,7,2023,In Progress
19212,24,214,3,50.0,,23,7,2023,In Progress
19213,24,214,3,50.0,,15,8,2023,In Progress
19214,24,214,2,33.33333333333333,,14,8,2023,In Progress
19215,25,214,1,6.666666666666667,,11,7,2023,In Progress
19216,25,214,8,53.333333333333336,,28,6,2023,In Progress
19217,25,214,11,73.33333333333333,,28,7,2023,In Progress
19218,25,214,10,66.66666666666666,,14,7,2023,In Progress
19219,26,214,14,100.0,than.pdf,23,11,2023,Completed
19220,26,214,12,85.71428571428571,,2,12,2023,In Progress
19221,26,214,11,78.57142857142857,,23,12,2023,In Progress
19222,27,214,3,30.0,,7,7,2023,In Progress
19223,28,214,2,33.33333333333333,,2,1,2024,In Progress
19224,29,214,5,27.77777777777778,,30,6,2023,In Progress
19225,30,214,17,94.44444444444444,,5,7,2023,In Progress
19226,30,214,2,11.11111111111111,,19,7,2023,In Progress
19227,30,214,2,11.11111111111111,,21,7,2023,In Progress
19228,30,214,14,77.77777777777779,,30,6,2023,In Progress
19229,30,214,15,83.33333333333334,,12,7,2023,In Progress
19230,1,215,1,20.0,,14,1,2023,In Progress
19231,1,215,2,40.0,,21,12,2022,In Progress
19232,1,215,2,40.0,,12,1,2023,In Progress
19233,1,215,5,100.0,machine.pdf,30,12,2022,Completed
19234,1,215,3,60.0,,17,1,2023,In Progress
19235,2,215,3,33.33333333333333,,28,12,2022,In Progress
19236,2,215,8,88.88888888888889,,20,12,2022,In Progress
19237,3,215,1,10.0,,10,5,2024,In Progress
19238,3,215,6,60.0,,28,5,2024,In Progress
19239,3,215,7,70.0,,18,5,2024,In Progress
19240,3,215,7,70.0,,19,5,2024,In Progress
19241,4,215,12,80.0,,8,1,2023,In Progress
19242,4,215,12,80.0,,28,12,2022,In Progress
19243,4,215,6,40.0,,29,12,2022,In Progress
19244,4,215,8,53.333333333333336,,29,12,2022,In Progress
19245,5,215,4,57.14285714285714,,25,12,2022,In Progress
19246,5,215,6,85.71428571428571,,30,12,2022,In Progress
19247,5,215,7,100.0,stuff.pdf,17,1,2023,Completed
19248,6,215,15,88.23529411764706,,4,1,2024,In Progress
19249,6,215,10,58.82352941176471,,12,1,2024,In Progress
19250,6,215,5,29.411764705882355,,22,1,2024,In Progress
19251,6,215,3,17.647058823529413,,18,2,2024,In Progress
19252,6,215,6,35.294117647058826,,8,1,2024,In Progress
19253,7,215,14,87.5,,7,1,2023,In Progress
19254,7,215,12,75.0,,12,1,2023,In Progress
19255,7,215,6,37.5,,20,12,2022,In Progress
19256,7,215,16,100.0,most.pdf,7,1,2023,Completed
19257,7,215,1,6.25,,19,12,2022,In Progress
19258,8,215,13,86.66666666666667,,26,9,2024,In Progress
19259,8,215,14,93.33333333333331,,27,9,2024,In Progress
19260,8,215,15,100.0,western.pdf,24,10,2024,Completed
19261,8,215,13,86.66666666666667,,5,10,2024,In Progress
19262,9,215,2,40.0,,12,1,2023,In Progress
19263,10,215,10,76.92307692307693,,10,7,2024,In Progress
19264,10,215,9,69.23076923076923,,19,7,2024,In Progress
19265,10,215,7,53.84615384615385,,18,7,2024,In Progress
